City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
312,Ponta Delgada,37.7333,-25.6667,18.44,77,20,8.75,PT,1707747581
313,Al Burayqah,30.4062,19.5739,17.62,53,0,7.09,LY,1707747581
314,Palmerston,-12.486,130.9833,27.99,89,75,5.14,AU,1707747582
315,Fiambala,-27.6871,-67.6149,27.84,52,100,3.45,AR,1707747582
316,Fortuna,40.5982,-124.1573,9.81,94,100,0.0,US,1707747443
317,Eldorado At Santa Fe,35.5264,-105.9347,-4.47,82,0,2.24,US,1707747582
318,Merizo Village,13.2658,144.6691,26.31,87,100,10.16,GU,1707747582
319,Ulladulla,-35.35,150.4667,20.5,85,0,2.97,AU,1707747583
320,North Bend,43.4065,-124.2243,7.91,100,100,0.0,US,1707747583
321,Yuzhno-Kurilsk,44.0306,145.8556,-5.35,80,45,4.77,RU,1707747583
322,Marat,25.0701,45.4615,18.51,39,0,4.19,SA,1707747583
323,Durban,-29.8579,31.0292,26.51,65,70,7.84,ZA,1707747583
324,Qujing,25.4833,103.7833,11.2,66,83,5.72,CN,1707747419
325,Diego Martin,10.7005,-61.5342,27.3,62,13,5.08,TT,1707747583
326,Labytnangi,66.6572,66.4183,-30.17,87,1,2.44,RU,1707747584
327,Gizo,-8.103,156.8419,27.94,79,28,5.24,SB,1707747584
328,Sebastopol,44.6,33.5333,11.1,73,100,2.41,UA,1707747584
329,Queenstown,-31.8976,26.8753,35.46,16,6,4.7,ZA,1707747584
330,Kolonia,50.9333,6.95,11.65,67,40,4.63,DE,1707747538
331,Cockburn Town,21.4612,-71.1419,24.98,69,75,6.17,TC,1707747584
332,Namli,23.4333,75.05,21.17,32,100,1.59,IN,1707747585
333,Cooma,-36.2333,149.1333,20.46,65,0,2.29,AU,1707747449
334,Itoman,26.1247,127.6694,17.01,51,2,2.57,JP,1707747585
335,Nogliki,51.8333,143.1667,-10.92,96,100,3.13,RU,1707747585
336,Yakeshi,49.2833,120.7333,-13.19,96,100,1.84,CN,1707747585
337,Qamdo,31.1667,97.2333,-5.34,32,94,1.23,CN,1707747585
338,Birniwa,12.7903,10.2348,36.64,5,0,4.1,NG,1707747585
339,Solnechnyy,50.7214,136.6319,-8.87,88,100,2.12,RU,1707747586
340,Hualien City,23.9769,121.6044,14.94,84,95,1.4,TW,1707747586
341,Bardai,11.65,7.2333,36.06,9,0,3.93,NG,1707747586
342,Rovaniemi,66.5,25.7167,-20.33,84,100,2.06,FI,1707747586
343,Amga,60.8953,131.9608,-22.12,100,100,0.99,RU,1707747586
344,Puerto Leguizamo,-0.1934,-74.7819,25.7,84,99,1.32,CO,1707747587
345,Cill Airne,52.05,-9.5167,8.03,81,40,9.26,IE,1707747587
346,Piton Saint-Leu,-21.2196,55.3151,28.04,79,0,9.26,RE,1707747587
347,Dubbo,-32.25,148.6167,24.07,64,63,5.14,AU,1707747587
